src_form,tgt_form,tgt_lang,meaning,sem_field,sem_cat,ID,Target_Form_ID,Target_Form_Row_ID,Target_WOLD_ID,Target_Language_ID_CLDF,Target_Glottocode,Source_Language,Source_Glottocode,Parameter_ID,Concepticon_ID,Concepticon_Gloss,Target_Borrowed,Target_Borrowed_Score,Borrowing_Comment,Borrowing_Source,label_loan,neg_type,pair_source,src_form_norm,tgt_form_norm,row_uid
dà huì táng (大會堂),dahwitaŋ,Oroqen,the meeting house,The house,Noun,19222.0,Oroqen-7-18-1,37387.0,20.0,20.0,oroq1238,Chinese,mand1415,7-18,335.0,MEETING HOUSE,1. clearly borrowed,1.0,,,1,positive,wold_positive,dà huì táng (大會堂),dahwitaŋ,pos_0018298
póčta,počta,Sakha,the post/mail,Modern world,Noun,17550.0,Sakha-23-4-1,46455.0,19.0,19.0,yaku1245,Russian,russ1263,23-4,167.0,MAIL,1. clearly borrowed,1.0,,,1,positive,wold_positive,póčta,počta,pos_0016690
lapangarn,laparn,Gurindji,the shoulderblade,The body,Noun,19744.0,Gurindji-4-301-1,9889.0,31.0,31.0,guri1247,Ngaliwurru,,4-301,172.0,SHOULDERBLADE,2. probably borrowed,0.75,,,1,positive,wold_positive,lapangarn,laparn,pos_0018789
tőke,"tékó, tékóva",Selice Romani,the tree stump,Agriculture and vegetation,Noun,597.0,SeliceRomani-8-72-1,48519.0,9.0,9.0,west2376,Hungarian,hung1274,8-72,241.0,TREE STUMP,1. clearly borrowed,1.0,,,1,positive,wold_positive,tőke,"tékó, tékóva",pos_0000585
sāˁada (III),-saidia,Swahili,to help,Social and political relations,Verb,8387.0,Swahili-19-58-1,53210.0,1.0,1.0,swah1253,Arabic,stan1318,19-58,1897.0,HELP,1. clearly borrowed,1.0,,,1,positive,wold_positive,sāˁada (III),-saidia,pos_0008003
sürex,àwə̀,Thai,the glass,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sürex,àwə̀,noncognate_external_0008720
*[ts]ʕawʔ,ntxuav,White Hmong,to wash,Basic actions and technology,Verb,7485.0,WhiteHmong-9-36-1,60538.0,25.0,25.0,hmon1333,Old Chinese,,9-36,1453.0,WASH,1. clearly borrowed,1.0,,,1,positive,wold_positive,*[ts]ʕawʔ,ntxuav,pos_0007125
calendário,karendário,Hup,the calendar,Modern world,Noun,2723.0,Hup-23-61-1,15041.0,39.0,39.0,hupd1244,Portuguese,port1283,23-61,1967.0,CALENDAR,1. clearly borrowed,1.0,,,1,positive,wold_positive,calendário,karendário,pos_0002640
chapéu,chepeo,Swahili,the hat or cap,Clothing and grooming,Noun,8579.0,Swahili-6-55-2,52256.0,1.0,1.0,swah1253,Portuguese,port1283,6-55,2130.0,HEADGEAR,1. clearly borrowed,1.0,,,1,positive,wold_positive,chapéu,chepeo,pos_0008191
jaguar,iākua,Hawaiian,the jaguar,Animals,Noun,7833.0,Hawaiian-3-9-1,12611.0,30.0,30.0,hawa1245,English,stan1293,3-9,1250.0,JAGUAR,1. clearly borrowed,1.0,,,1,positive,wold_positive,jaguar,iākua,pos_0007450
vɔət,wát (2),Thai,the temple,Religion and belief,Noun,20600.0,Thai-22-13-1,56723.0,23.0,23.0,thai1261,Modern Khmer,cent1989,22-13,911.0,TEMPLE,3. perhaps borrowed,0.5,,,1,positive,wold_positive,vɔət,wát (2),pos_0019600
claudere,close,English,to shut,Spatial relations,Verb,14905.0,English-12-25-2,7916.0,13.0,13.0,stan1293,Latin,,12-25,1046.0,SHUT,1. clearly borrowed,1.0,,,1,positive,wold_positive,claudere,close,pos_0014245
ˀd̬jǿlo,akšə̑·lgə̑ftə̑ms,Takia,the animal,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ˀd̬jǿlo,akšə̑·lgə̑ftə̑ms,noncognate_external_0007131
mīr,fratello,Tarifiyt Berber,the night,Time,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mīr,fratello,noncognate_external_0004841
žŭr'f,žžā'f,Tarifiyt Berber,the cliff or precipice,The physical world,Noun,5877.0,TarifiytBerber-1-222-1,1263.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,1-222,618.0,PRECIPICE,1. clearly borrowed,1.0,,,1,positive,wold_positive,žŭr'f,žžā'f,pos_0005596
чжéгеръ,jøræk,Saramaccan,to roast or fry,Food and drink,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,чжéгеръ,jøræk,cognate_external_0007257
akšə̑mə̑ms,akšə̑lgə̑ftə̑ms,English,the pocket,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšə̑mə̑ms,akšə̑lgə̑ftə̑ms,cognate_external_0010265
amarduː,lupus,Tarifiyt Berber,dirty,Sense perception,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,amarduː,lupus,noncognate_external_0005308
hjärta,dschurak,Japanese,to fart,The body,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,hjärta,dschurak,cognate_external_0007778
ашо,ашо,Archi,the poison,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ашо,ашо,cognate_external_0004227
aika,?èek,Thai,one,Quantity,Function word,20881.0,Thai-13-01-2,56102.0,23.0,23.0,thai1261,Sanskrit,sans1269,13-01,1493.0,ONE,1. clearly borrowed,1.0,,,1,positive,wold_positive,aika,?èek,pos_0019879
lijn,lín,Saramaccan,the line,Spatial relations,Noun,13350.0,Saramaccan-12-84-1,47361.0,36.0,36.0,sara1340,Dutch,dutc1256,12-84,1048.0,LINE,1. clearly borrowed,1.0,,,1,positive,wold_positive,lijn,lín,pos_0012798
(see W8),"tamol-pein, tal-pein",Takia,the person,Kinship,Noun,1275.0,Takia-2-1-1,53508.0,29.0,29.0,taki1248,Waskia,wask1241,2-1,683.0,PERSON,5. no evidence for borrowing,0.0,,,1,positive,wold_positive,(see W8),"tamol-pein, tal-pein",pos_0001257
asri,asri,Indonesian,beautiful,Emotions and values,Adjective,9998.0,Indonesian-16-81-3,17960.0,27.0,27.0,indo1316,Javanese,java1254,16-81,1427.0,BEAUTIFUL,1. clearly borrowed,1.0,,,1,positive,wold_positive,asri,asri,pos_0009569
ʨërɛ́,tóksche,White Hmong,slow,Time,Adverb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ʨërɛ́,tóksche,noncognate_external_0008372
ioрякъ,чирѐ,Indonesian,the horn or trumpet,Speech and language,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ioрякъ,чирѐ,cognate_external_0006169
syɾæq,jurak,Takia,the government,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,syɾæq,jurak,cognate_external_0001079
djөrәk,jurak,Bezhta,the school,Cognition,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,djөrәk,jurak,cognate_external_0007791
куй,tokje,Thai,the body hair,The body,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,куй,tokje,noncognate_external_0000664
drie,agulān,Romanian,the hour,Time,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,drie,agulān,noncognate_external_0008495
àkî,джуре̒к,Japanese,the buttocks,The body,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,àkî,джуре̒к,noncognate_external_0002147
zəräk,jөrǽk,Imbabura Quechua,the shoulder,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,zəräk,jөrǽk,cognate_external_0007713
sʉrəχ,măin,Hup,wet,Sense perception,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sʉrəχ,măin,noncognate_external_0008465
θalāθā',talat,Bezhta,Tuesday,Time,Noun,19102.0,Bezhta-14-64-1,3974.0,15.0,15.0,bezh1248,Arabic,stan1318,14-64,1695.0,TUESDAY,1. clearly borrowed,1.0,,,1,positive,wold_positive,θalāθā',talat,pos_0018180
šiša,šuša,Archi,the bottle,Modern world,Noun,8925.0,Archi-23-56-1,1237.0,16.0,16.0,arch1244,Persian,west2369,23-56,1321.0,BOTTLE,1. clearly borrowed,1.0,,,1,positive,wold_positive,šiša,šuša,pos_0008522
polisi,poliisi,Iraqw,the police,Modern world,Noun,1750.0,Iraqw-23-33-1,19650.0,2.0,2.0,iraq1241,Swahili,swah1253,23-33,656.0,POLICE,1. clearly borrowed,1.0,,,1,positive,wold_positive,polisi,poliisi,pos_0001711
ašulgaftums,óscha,Mapudungun,the candle,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ašulgaftums,óscha,cognate_external_0003910
dschurak,mə̀t,Selice Romani,the chimney,The house,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,dschurak,mə̀t,noncognate_external_0009468
ti̯ṓĺì,ɟolo,Tarifiyt Berber,the rug,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ti̯ṓĺì,ɟolo,cognate_external_0002967
сүрэх,dschurak,English,the manner,Cognition,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,сүрэх,dschurak,cognate_external_0000887
djolo,trys,Selice Romani,the armour,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,djolo,trys,noncognate_external_0008068
ʨërɛ́,dschuragym,Romanian,the bruise,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ʨërɛ́,dschuragym,cognate_external_0000553
gub,gub,Takia,the beam,The house,Noun,1395.0,Takia-7-55-1,53992.0,29.0,29.0,taki1248,Bargam,barg1252,7-55,1132.0,BEAM,1. clearly borrowed,1.0,,,1,positive,wold_positive,gub,gub,pos_0001370
čiabu,дьо́la,Selice Romani,the coat,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,čiabu,дьо́la,noncognate_external_0003072
akša,osch-kol,Japanese,to perspire,The body,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akša,osch-kol,cognate_external_0004810
куй,xuršid,Takia,the rape,Law,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,куй,xuršid,noncognate_external_0003473
xiānshēng,sensei (1),Japanese,the teacher,Cognition,Noun,2122.0,Japanese-17-27-1,21406.0,21.0,21.0,nucl1643,Chinese,mand1415,17-27,1038.0,TEACHER,1. clearly borrowed,1.0,,,1,positive,wold_positive,xiānshēng,sensei (1),pos_0002071
jørek,sʉrəχ,Japanese,the electricity,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jørek,sʉrəχ,cognate_external_0006347
molitva,molbet,Ket,to pray,Religion and belief,Verb,9423.0,Ket-22-17-1,25989.0,18.0,18.0,kett1243,Russian,russ1263,22-17,24.0,PRAY,1. clearly borrowed,1.0,,,1,positive,wold_positive,molitva,molbet,pos_0009015
wire,wáyà,Kanuri,the telephone,Modern world,Noun,18526.0,Kanuri-23-12-1,24707.0,5.0,5.0,cent2050,English,stan1293,23-12,1379.0,TELEPHONE,1. clearly borrowed,1.0,,,1,positive,wold_positive,wire,wáyà,pos_0017614
kettős,kettéšno,Selice Romani,the twins,Kinship,Noun,178.0,SeliceRomani-2-458-1,47894.0,9.0,9.0,west2376,Hungarian,hung1274,2-458,1005.0,TWINS,1. clearly borrowed,1.0,,,1,positive,wold_positive,kettős,kettéšno,pos_0000172
jøræk,ʨʏrek,Ceq Wong,the floor,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jøræk,ʨʏrek,cognate_external_0006860
tügele,tuxsu,English,the lagoon,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tügele,tuxsu,cognate_external_0000050
ašoldoms,akšə̑ptə̑ms,Vietnamese,to forbid,Speech and language,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ašoldoms,akšə̑ptə̑ms,cognate_external_0004437
tupu,tupu,Mapudungun,the pin,Clothing and grooming,Noun,21513.0,Mapudungun-6-63-3,64287.0,41.0,41.0,mapu1245,Quechua,,6-63,64.0,PIN,2. probably borrowed,0.75,,,1,positive,wold_positive,tupu,tupu,pos_0020511
shēngmìng,seimei,Japanese,the life,The body,Noun,2555.0,Japanese-4-741-2,20213.0,21.0,21.0,nucl1643,Chinese,mand1415,4-741,210.0,LIFE,1. clearly borrowed,1.0,,,1,positive,wold_positive,shēngmìng,seimei,pos_0002474
tsyowk,tswm ciab,White Hmong,the candle,The house,Noun,7449.0,WhiteHmong-7-46-1,60416.0,25.0,25.0,hmon1333,Middle Chinese,midd1344,7-46,1273.0,CANDLE,5. no evidence for borrowing,0.0,,,1,positive,wold_positive,tsyowk,tswm ciab,pos_0007091
capataz,kapatangen,Mapudungun,the foreman,Social and political relations,Noun,3432.0,Mapudungun-19-99921-1,35085.0,41.0,41.0,mapu1245,Spanish,stan1288,19-99921,,,1. clearly borrowed,1.0,,,1,positive,wold_positive,capataz,kapatangen,pos_0003344
акшы͂лгы͂фты͂мс,ɟʝyrek,Saramaccan,the jaguar,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,акшы͂лгы͂фты͂мс,ɟʝyrek,noncognate_external_0005579
ʨyrɛ́k,drei,Mapudungun,the war or battle,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ʨyrɛ́k,drei,noncognate_external_0006065
чире́,ioрекъ,Kanuri,the priest,Religion and belief,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,чире́,ioрекъ,cognate_external_0000706
ɨraχ,ɯrɑx,Selice Romani,the knee,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ɨraχ,ɯrɑx,cognate_external_0003220
jøræk,jurak,English,the fortress,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jøræk,jurak,cognate_external_0001880
ašna·za,akšu,White Hmong,the language,Speech and language,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ašna·za,akšu,cognate_external_0004099
macchina,makina,Gawwada,the machine,Modern world,Noun,17629.0,Gawwada-23-19-1,9603.0,3.0,3.0,gaww1239,Italian,ital1282,23-19,144.0,MACHINE,1. clearly borrowed,1.0,,,1,positive,wold_positive,macchina,makina,pos_0016769
джурегымъ,àkî,Imbabura Quechua,the calf,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,джурегымъ,àkî,noncognate_external_0010003
akʃikam,ашо,Yaqui,the flesh,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akʃikam,ашо,cognate_external_0009493
brevis,brief,Dutch,the letter,Modern world,Noun,16044.0,Dutch-23-42-1,6921.0,12.0,12.0,dutc1256,Latin,,23-42,1612.0,LETTER,1. clearly borrowed,1.0,,,1,positive,wold_positive,brevis,brief,pos_0015252
altar,altaar,Yaqui,the altar,Religion and belief,Noun,7221.0,Yaqui-22-14-1,64171.0,32.0,32.0,yaqu1251,Spanish,stan1288,22-14,853.0,ALTAR,1. clearly borrowed,1.0,,,1,positive,wold_positive,altar,altaar,pos_0006906
ɨrɑχ,aɣulǯa,Vietnamese,to regret or be sorry,Emotions and values,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ɨrɑχ,aɣulǯa,noncognate_external_0008340
jurjak,hjärta,Swahili,the crowd,Quantity,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jurjak,hjärta,cognate_external_0002532
kirtirl,kirturlkpari,Gurindji,crooked,Spatial relations,Adjective,19968.0,Gurindji-12-74-1,10330.0,31.0,31.0,guri1247,Ngardi,,12-74,297.0,CROOKED,2. probably borrowed,0.75,,,1,positive,wold_positive,kirtirl,kirturlkpari,pos_0019012
φράτηρ,mək,Selice Romani,nothing,Miscellaneous function words,Function word,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,φράτηρ,mək,noncognate_external_0008709
akšə̑ptə̑ms,àkî,Romanian,the reindeer/caribou,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,akšə̑ptə̑ms,àkî,noncognate_external_0010148
tuɣɵni:,tóksche,Bezhta,the screw,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tuɣɵni:,tóksche,cognate_external_0005725
tóksche,"зюрякъ,",Kanuri,the address,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,tóksche,"зюрякъ,",noncognate_external_0002834
àp,akʃa,Tarifiyt Berber,the mare,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,àp,akʃa,noncognate_external_0004046
zəräk,àbór,Kanuri,the tent,The house,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,zəräk,àbór,noncognate_external_0005851
heart,ɟʝyrek,Seychelles Creole,the sorcerer or witch,Religion and belief,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,heart,ɟʝyrek,cognate_external_0008163
thʉʉk,thwj,White Hmong,right(2),Emotions and values,Adjective,7778.0,WhiteHmong-16-73-2,60993.0,25.0,25.0,hmon1333,Lao,laoo1244,16-73,1725.0,CORRECT (RIGHT),1. clearly borrowed,1.0,,,1,positive,wold_positive,thʉʉk,thwj,pos_0007396
hydromel,hidromel,Romanian,the mead,Food and drink,Noun,11646.0,Romanian-5-91-2,43440.0,8.0,8.0,roma1327,French,stan1290,5-91,941.0,MEAD,1. clearly borrowed,1.0,,,1,positive,wold_positive,hydromel,hidromel,pos_0011098
ződsíg,zéčígo,Selice Romani,the vegetables,Food and drink,Noun,416.0,SeliceRomani-5-65-1,48310.0,9.0,9.0,west2376,Hungarian,hung1274,5-65,924.0,VEGETABLES,1. clearly borrowed,1.0,,,1,positive,wold_positive,ződsíg,zéčígo,pos_0000408
širdis,hʉrjax,Saramaccan,the sea,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,širdis,hʉrjax,cognate_external_0006628
jœræk,syrex,Indonesian,the wheel,Motion,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jœræk,syrex,cognate_external_0006223
ioрю̂къ,jurjuk,Japanese,the sling,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ioрю̂къ,jurjuk,cognate_external_0007730
təsʕa,tsʕa,Tarifiyt Berber,nine,Quantity,Function word,5553.0,TarifiytBerber-13-09-1,2401.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,13-09,1483.0,NINE,1. clearly borrowed,1.0,,,1,positive,wold_positive,təsʕa,tsʕa,pos_0005278
cancha,kancha,Yaqui,the yard or court,The house,Noun,6994.0,Yaqui-7-15-1,63310.0,32.0,32.0,yaqu1251,Spanish,stan1288,7-15,736.0,YARD,1. clearly borrowed,1.0,,,1,positive,wold_positive,cancha,kancha,pos_0006681
mīr,akšə̑ldə̑ms,Sakha,the potato,Food and drink,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mīr,akšə̑ldə̑ms,noncognate_external_0004643
mɨsk,λύκος,English,the lasso,Agriculture and vegetation,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mɨsk,λύκος,noncognate_external_0003267
ɨraːx,àkî,Japanese,the pity,Emotions and values,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ɨraːx,àkî,noncognate_external_0005516
йирак,amaski:,Otomi,without,Miscellaneous function words,Function word,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,йирак,amaski:,noncognate_external_0009179
W.C.,wéésée,Saramaccan,the toilet,Modern world,Noun,21493.0,Saramaccan-23-52-1,64269.0,36.0,36.0,sara1340,Dutch,dutc1256,23-52,219.0,TOILET,1. clearly borrowed,1.0,,,1,positive,wold_positive,W.C.,wéésée,pos_0020491
qum asa,k'ummasa,Gawwada,Friday,Time,Noun,16209.0,Gawwada-14-67-1,9349.0,3.0,3.0,gaww1239,Amharic,amha1245,14-67,1692.0,FRIDAY,1. clearly borrowed,1.0,,,1,positive,wold_positive,qum asa,k'ummasa,pos_0015417
tʃjyrjekh,djөrәk,Q'eqchi',the chicken,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tʃjyrjekh,djөrәk,cognate_external_0001385
jөrǽk,häd ́žvä,Hup,the firefly,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,jөrǽk,häd ́žvä,noncognate_external_0010004
akʃa,oʂ̺ə,Gurindji,to meet,Social and political relations,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akʃa,oʂ̺ə,cognate_external_0004965
tātau,tato,Indonesian,the tattoo,Clothing and grooming,Noun,14294.0,Indonesian-6-79-1,17095.0,27.0,27.0,indo1316,Tahitian,tahi1242,6-79,68.0,TATTOO,1. clearly borrowed,1.0,,,1,positive,wold_positive,tātau,tato,pos_0013635
soleil,akšə̑·lgə̑ftə̑ms,Seychelles Creole,the monkey,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,soleil,akšə̑·lgə̑ftə̑ms,noncognate_external_0001131
motif,motiv,Romanian,the cause,Cognition,Noun,15388.0,Romanian-17-42-2,44503.0,8.0,8.0,roma1327,French,stan1290,17-42,860.0,CAUSE,1. clearly borrowed,1.0,,,1,positive,wold_positive,motif,motiv,pos_0014727
(la) pelle,lapèlina,Malagasy,the shovel,Agriculture and vegetation,Noun,3072.0,Malagasy-8-24-1,29959.0,28.0,28.0,plat1254,French,stan1290,8-24,1901.0,SHOVEL,1. clearly borrowed,1.0,,,1,positive,wold_positive,(la) pelle,lapèlina,pos_0002985
mundaɣa,сүрэх,Iraqw,the spectacles/glasses,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mundaɣa,сүрэх,noncognate_external_0006670
jirak,tuγoniː,English,the flame,The physical world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,jirak,tuγoniː,noncognate_external_0003712
ошъ,ašińe,Gurindji,the sound or noise,Sense perception,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ошъ,ašińe,cognate_external_0009429
gujarra,kujarra,Gurindji,two,Quantity,Function word,19973.0,Gurindji-13-02-1,10342.0,31.0,31.0,guri1247,Jaru,jaru1254,13-02,1498.0,TWO,2. probably borrowed,0.75,,,1,positive,wold_positive,gujarra,kujarra,pos_0019017
zéro,zero,Romanian,zero,Quantity,Function word,12009.0,Romanian-13-1,44156.0,8.0,8.0,roma1327,French,stan1290,13,1294.0,ZERO,1. clearly borrowed,1.0,,,1,positive,wold_positive,zéro,zero,pos_0011460
bù'an,fu'an,Japanese,the anxiety,Emotions and values,Noun,2468.0,Japanese-16-33-2,21301.0,21.0,21.0,nucl1643,Chinese,mand1415,16-33,1000.0,ANXIETY,1. clearly borrowed,1.0,,,1,positive,wold_positive,bù'an,fu'an,pos_0002394
"duḫān; dāḫina, madḫana",dohani,Swahili,the chimney,The house,Noun,8172.0,Swahili-7-33-1,52314.0,1.0,1.0,swah1253,Arabic,stan1318,7-33,1305.0,CHIMNEY,1. clearly borrowed,1.0,,,1,positive,wold_positive,"duḫān; dāḫina, madḫana",dohani,pos_0007788
onoka,onoka (2),Selice Romani,the granddaughter,Kinship,Noun,183.0,SeliceRomani-2-49-1,47900.0,9.0,9.0,west2376,Hungarian,hung1274,2-49,1619.0,GRANDDAUGHTER,1. clearly borrowed,1.0,,,1,positive,wold_positive,onoka,onoka (2),pos_0000177
dschuragym,trīs,Thai,four,Quantity,Function word,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,dschuragym,trīs,noncognate_external_0007820
herz,sürɛx,Thai,the slave,Social and political relations,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,herz,sürɛx,cognate_external_0006681
dschurak,jerәk,Indonesian,the (woman's) dress,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,dschurak,jerәk,cognate_external_0002428
mínsə́rá,ɨraːx,Romanian,innocent,Law,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mínsə́rá,ɨraːx,noncognate_external_0004926
сүрэх,mundaɣa,Gurindji,the belly,The body,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,сүрэх,mundaɣa,noncognate_external_0001318
ašo,ašnazi͔ńe,Japanese,the arctic lights,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ašo,ašnazi͔ńe,cognate_external_0008974
джюрякъ,jөrǽk,Yaqui,the tide,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,джюрякъ,jөrǽk,cognate_external_0001689
aika (Finnish),ājjk,Kildin Saami,the time,Time,Noun,4311.0,KildinSaami-14-11-1,27062.0,14.0,14.0,kild1236,Fennic,,14-11,892.0,TIME,2. probably borrowed,0.75,,,1,positive,wold_positive,aika (Finnish),ājjk,pos_0004215
mölsü,jөrǽk,Kanuri,the priest,Religion and belief,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mölsü,jөrǽk,noncognate_external_0001206
tujuh,tujoh,Ceq Wong,seven,Quantity,Function word,9189.0,CeqWong-13-07-1,5075.0,26.0,26.0,chew1245,Malay,stan1306,13-07,1704.0,SEVEN,1. clearly borrowed,1.0,,,1,positive,wold_positive,tujuh,tujoh,pos_0008783
warlngin,walngirn,Gurindji,the fly,Animals,Noun,19727.0,Gurindji-3-83-1,9827.0,31.0,31.0,guri1247,Wardaman,ward1246,3-83,1504.0,FLY (INSECT),2. probably borrowed,0.75,,,1,positive,wold_positive,warlngin,walngirn,pos_0018772
məlħ,ŧaməǧǧaħŧ,Tarifiyt Berber,the salt,Food and drink,Noun,5324.0,TarifiytBerber-5-81-1,1851.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,5-81,1274.0,SALT,1. clearly borrowed,1.0,,,1,positive,wold_positive,məlħ,ŧaməǧǧaħŧ,pos_0005066
zapato,sapatuwu,Wichí,the shoemaker,Clothing and grooming,Noun,12476.0,Wichi-6-54-1,61817.0,40.0,40.0,wich1264,Spanish,stan1288,6-54,875.0,SHOEMAKER,1. clearly borrowed,1.0,,,1,positive,wold_positive,zapato,sapatuwu,pos_0011926
crassus,grease,English,the grease or fat,Food and drink,Noun,14788.0,English-5-791-2,7465.0,13.0,13.0,stan1293,Latin,,5-791,323.0,FAT (ORGANIC SUBSTANCE),1. clearly borrowed,1.0,,,1,positive,wold_positive,crassus,grease,pos_0014128
mək,häčvä,Mapudungun,the charcoal,The physical world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mək,häčvä,noncognate_external_0006242
pic,pitchfork,English,the fork(2)/pitchfork,Agriculture and vegetation,Noun,10278.0,English-8-26-1,7608.0,13.0,13.0,stan1293,French,stan1290,8-26,337.0,PITCHFORK,1. clearly borrowed,1.0,,,1,positive,wold_positive,pic,pitchfork,pos_0009848
amaskiː,jørek,Takia,the shop/store,Possession,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,amaskiː,jørek,noncognate_external_0010481
mínsə́rá,mundaɣa,Gurindji,to join,Spatial relations,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mínsə́rá,mundaɣa,noncognate_external_0003725
ǧadīd,žžđiđ,Tarifiyt Berber,new,Time,Adjective,13740.0,TarifiytBerber-14-13-1,2439.0,6.0,6.0,tari1263,Classical Arabic,,14-13,1231.0,NEW,1. clearly borrowed,1.0,,,1,positive,wold_positive,ǧadīd,žžđiđ,pos_0013141
